visit_id,script_url,symbol,operation,value,arguments,time_stamp,temp,context_id
6,https://news.google.com/swg/js/v1/swg.js,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-30T00:19:46.893Z,google,2
6,https://news.google.com/swg/js/v1/swg.js,window.localStorage,get,"{""google_experiment_mod13"":""986""}",,2020-04-30T00:19:46.893Z,google,2
6,https://news.google.com/swg/js/v1/swg.js,window.sessionStorage,get,{},,2020-04-30T00:19:46.893Z,google,2
6,https://news.google.com/swg/js/v1/swg.js,window.sessionStorage,get,{},,2020-04-30T00:19:46.893Z,google,2
6,https://news.google.com/swg/js/v1/swg.js,window.Storage.getItem,call,,"[""subscribe.google.com:ents""]",2020-04-30T00:19:46.894Z,google,2
6,https://news.google.com/swg/js/v1/swg.js,window.sessionStorage,get,{},,2020-04-30T00:19:46.894Z,google,2
6,https://news.google.com/swg/js/v1/swg.js,window.sessionStorage,get,{},,2020-04-30T00:19:46.894Z,google,2
6,https://news.google.com/swg/js/v1/swg.js,window.Storage.getItem,call,,"[""subscribe.google.com:isreadytopay""]",2020-04-30T00:19:46.895Z,google,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""google_experiment_mod13"":""986""}",,2020-04-30T00:19:46.896Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.setItem,call,,"[""amzn_lsTest"",""amzn_lsTest""]",2020-04-30T00:19:46.896Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""google_experiment_mod13"":""986"",""amzn_lsTest"":""amzn_lsTest""}",,2020-04-30T00:19:46.896Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.removeItem,call,,"[""amzn_lsTest""]",2020-04-30T00:19:46.897Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""google_experiment_mod13"":""986""}",,2020-04-30T00:19:46.897Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.getItem,call,,"[""apstagDebug""]",2020-04-30T00:19:46.897Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""google_experiment_mod13"":""986""}",,2020-04-30T00:19:46.897Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.setItem,call,,"[""amzn_lsTest"",""amzn_lsTest""]",2020-04-30T00:19:46.897Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""google_experiment_mod13"":""986"",""amzn_lsTest"":""amzn_lsTest""}",,2020-04-30T00:19:46.899Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.removeItem,call,,"[""amzn_lsTest""]",2020-04-30T00:19:46.899Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""google_experiment_mod13"":""986""}",,2020-04-30T00:19:46.899Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.getItem,call,,"[""apstagDebug""]",2020-04-30T00:19:46.899Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""google_experiment_mod13"":""986""}",,2020-04-30T00:19:46.899Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.setItem,call,,"[""amzn_lsTest"",""amzn_lsTest""]",2020-04-30T00:19:46.900Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""google_experiment_mod13"":""986"",""amzn_lsTest"":""amzn_lsTest""}",,2020-04-30T00:19:46.901Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.removeItem,call,,"[""amzn_lsTest""]",2020-04-30T00:19:46.901Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""google_experiment_mod13"":""986""}",,2020-04-30T00:19:46.901Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.getItem,call,,"[""apstagDebug""]",2020-04-30T00:19:46.901Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""google_experiment_mod13"":""986""}",,2020-04-30T00:19:46.902Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.setItem,call,,"[""amzn_lsTest"",""amzn_lsTest""]",2020-04-30T00:19:46.903Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""google_experiment_mod13"":""986"",""amzn_lsTest"":""amzn_lsTest""}",,2020-04-30T00:19:46.903Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.removeItem,call,,"[""amzn_lsTest""]",2020-04-30T00:19:46.904Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""google_experiment_mod13"":""986""}",,2020-04-30T00:19:46.904Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.getItem,call,,"[""apstagCfg""]",2020-04-30T00:19:46.905Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""google_experiment_mod13"":""986""}",,2020-04-30T00:19:46.907Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.getItem,call,,"[""crfgL0cSt0r""]",2020-04-30T00:19:46.907Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""google_experiment_mod13"":""986""}",,2020-04-30T00:19:46.907Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.setItem,call,,"[""amzn_lsTest"",""amzn_lsTest""]",2020-04-30T00:19:46.907Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""google_experiment_mod13"":""986"",""amzn_lsTest"":""amzn_lsTest""}",,2020-04-30T00:19:46.908Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.removeItem,call,,"[""amzn_lsTest""]",2020-04-30T00:19:46.909Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""google_experiment_mod13"":""986""}",,2020-04-30T00:19:46.909Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.getItem,call,,"[""apstagDebug""]",2020-04-30T00:19:46.910Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.document.referrer,get,,,2020-04-30T00:19:46.910Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""google_experiment_mod13"":""986""}",,2020-04-30T00:19:46.910Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.setItem,call,,"[""amzn_lsTest"",""amzn_lsTest""]",2020-04-30T00:19:46.911Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""google_experiment_mod13"":""986"",""amzn_lsTest"":""amzn_lsTest""}",,2020-04-30T00:19:46.911Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.removeItem,call,,"[""amzn_lsTest""]",2020-04-30T00:19:46.911Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.document.cookie,get,nyt-gdpr=0; nyt-geo=US; nyt-a=MXDVJcjDLfHADnpP7m05NV; nyt-purr=cfhhcfhhh,,2020-04-30T00:19:46.912Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""google_experiment_mod13"":""986""}",,2020-04-30T00:19:46.912Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.setItem,call,,"[""amzn_lsTest"",""amzn_lsTest""]",2020-04-30T00:19:46.912Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""google_experiment_mod13"":""986"",""amzn_lsTest"":""amzn_lsTest""}",,2020-04-30T00:19:46.912Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.removeItem,call,,"[""amzn_lsTest""]",2020-04-30T00:19:46.912Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""google_experiment_mod13"":""986""}",,2020-04-30T00:19:46.913Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.getItem,call,,"[""cmpRTimesA""]",2020-04-30T00:19:46.913Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""google_experiment_mod13"":""986""}",,2020-04-30T00:19:46.913Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.removeItem,call,,"[""cmpRTimesA""]",2020-04-30T00:19:46.914Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""google_experiment_mod13"":""986""}",,2020-04-30T00:19:46.914Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.getItem,call,,"[""crfgL0cSt0rC""]",2020-04-30T00:19:46.915Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""google_experiment_mod13"":""986""}",,2020-04-30T00:19:46.915Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.setItem,call,,"[""amzn_lsTest"",""amzn_lsTest""]",2020-04-30T00:19:46.916Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""google_experiment_mod13"":""986"",""amzn_lsTest"":""amzn_lsTest""}",,2020-04-30T00:19:46.916Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.removeItem,call,,"[""amzn_lsTest""]",2020-04-30T00:19:46.916Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""google_experiment_mod13"":""986""}",,2020-04-30T00:19:46.917Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.getItem,call,,"[""apstagDebug""]",2020-04-30T00:19:46.917Z,amazon-adsystem,2
6,https://securepubads.g.doubleclick.net/tag/js/gpt.js,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-30T00:19:47.066Z,g,2
6,https://securepubads.g.doubleclick.net/gpt/pubads_impl_2020042302.js,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-30T00:19:47.088Z,g,2
6,https://securepubads.g.doubleclick.net/gpt/pubads_impl_2020042302.js,window.navigator.plugins[Shockwave Flash].description,get,Shockwave Flash 32.0 r0,,2020-04-30T00:19:47.088Z,g,2
6,https://securepubads.g.doubleclick.net/gpt/pubads_impl_2020042302.js,window.navigator.plugins[Shockwave Flash].description,get,Shockwave Flash 32.0 r0,,2020-04-30T00:19:47.088Z,g,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""BIDS_MAP"":""{}"",""google_experiment_mod13"":""986""}",,2020-04-30T00:19:47.111Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.setItem,call,,"[""amzn_lsTest"",""amzn_lsTest""]",2020-04-30T00:19:47.111Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""BIDS_MAP"":""{}"",""google_experiment_mod13"":""986"",""amzn_lsTest"":""amzn_lsTest""}",,2020-04-30T00:19:47.111Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.removeItem,call,,"[""amzn_lsTest""]",2020-04-30T00:19:47.112Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""BIDS_MAP"":""{}"",""google_experiment_mod13"":""986""}",,2020-04-30T00:19:47.113Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.getItem,call,,"[""apstagDebug""]",2020-04-30T00:19:47.114Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.document.referrer,get,,,2020-04-30T00:19:47.114Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""BIDS_MAP"":""{}"",""google_experiment_mod13"":""986""}",,2020-04-30T00:19:47.114Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.setItem,call,,"[""amzn_lsTest"",""amzn_lsTest""]",2020-04-30T00:19:47.114Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""BIDS_MAP"":""{}"",""google_experiment_mod13"":""986"",""amzn_lsTest"":""amzn_lsTest""}",,2020-04-30T00:19:47.115Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.removeItem,call,,"[""amzn_lsTest""]",2020-04-30T00:19:47.115Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.document.cookie,get,nyt-gdpr=0; nyt-geo=US; nyt-a=MXDVJcjDLfHADnpP7m05NV; nyt-purr=cfhhcfhhh; mnet_session_depth=1%7C1588205983998,,2020-04-30T00:19:47.115Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""BIDS_MAP"":""{}"",""google_experiment_mod13"":""986""}",,2020-04-30T00:19:47.115Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.setItem,call,,"[""amzn_lsTest"",""amzn_lsTest""]",2020-04-30T00:19:47.115Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""BIDS_MAP"":""{}"",""google_experiment_mod13"":""986"",""amzn_lsTest"":""amzn_lsTest""}",,2020-04-30T00:19:47.116Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.removeItem,call,,"[""amzn_lsTest""]",2020-04-30T00:19:47.116Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""BIDS_MAP"":""{}"",""google_experiment_mod13"":""986""}",,2020-04-30T00:19:47.117Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.getItem,call,,"[""cmpRTimesA""]",2020-04-30T00:19:47.118Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""BIDS_MAP"":""{}"",""google_experiment_mod13"":""986""}",,2020-04-30T00:19:47.118Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.removeItem,call,,"[""cmpRTimesA""]",2020-04-30T00:19:47.118Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""BIDS_MAP"":""{}"",""google_experiment_mod13"":""986""}",,2020-04-30T00:19:47.118Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.getItem,call,,"[""crfgL0cSt0rC""]",2020-04-30T00:19:47.118Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""BIDS_MAP"":""{}"",""google_experiment_mod13"":""986""}",,2020-04-30T00:19:47.139Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.setItem,call,,"[""amzn_lsTest"",""amzn_lsTest""]",2020-04-30T00:19:47.140Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""BIDS_MAP"":""{}"",""google_experiment_mod13"":""986"",""amzn_lsTest"":""amzn_lsTest""}",,2020-04-30T00:19:47.140Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.removeItem,call,,"[""amzn_lsTest""]",2020-04-30T00:19:47.140Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""BIDS_MAP"":""{}"",""google_experiment_mod13"":""986""}",,2020-04-30T00:19:47.140Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.getItem,call,,"[""apstagDebug""]",2020-04-30T00:19:47.141Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.document.referrer,get,,,2020-04-30T00:19:47.141Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""BIDS_MAP"":""{}"",""google_experiment_mod13"":""986""}",,2020-04-30T00:19:47.141Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.setItem,call,,"[""amzn_lsTest"",""amzn_lsTest""]",2020-04-30T00:19:47.142Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""BIDS_MAP"":""{}"",""google_experiment_mod13"":""986"",""amzn_lsTest"":""amzn_lsTest""}",,2020-04-30T00:19:47.142Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.removeItem,call,,"[""amzn_lsTest""]",2020-04-30T00:19:47.142Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.document.cookie,get,nyt-gdpr=0; nyt-geo=US; nyt-a=MXDVJcjDLfHADnpP7m05NV; nyt-purr=cfhhcfhhh; mnet_session_depth=1%7C1588205983998,,2020-04-30T00:19:47.143Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""BIDS_MAP"":""{}"",""google_experiment_mod13"":""986""}",,2020-04-30T00:19:47.143Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.setItem,call,,"[""amzn_lsTest"",""amzn_lsTest""]",2020-04-30T00:19:47.143Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""BIDS_MAP"":""{}"",""google_experiment_mod13"":""986"",""amzn_lsTest"":""amzn_lsTest""}",,2020-04-30T00:19:47.145Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.removeItem,call,,"[""amzn_lsTest""]",2020-04-30T00:19:47.145Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""BIDS_MAP"":""{}"",""google_experiment_mod13"":""986""}",,2020-04-30T00:19:47.146Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.getItem,call,,"[""cmpRTimesA""]",2020-04-30T00:19:47.146Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""BIDS_MAP"":""{}"",""google_experiment_mod13"":""986""}",,2020-04-30T00:19:47.147Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.removeItem,call,,"[""cmpRTimesA""]",2020-04-30T00:19:47.147Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.localStorage,get,"{""BIDS_MAP"":""{}"",""google_experiment_mod13"":""986""}",,2020-04-30T00:19:47.147Z,amazon-adsystem,2
6,https://c.amazon-adsystem.com/aax2/apstag.js,window.Storage.getItem,call,,"[""crfgL0cSt0rC""]",2020-04-30T00:19:47.147Z,amazon-adsystem,2
6,https://www.googletagmanager.com/gtm.js?id=GTM-P528B3&gtm_auth=tfAzqo1rYDLgYhmTnSjPqw&gtm_preview=env-130&gtm_cookies_win=x,window.document.cookie,get,nyt-gdpr=0; nyt-geo=US; nyt-a=MXDVJcjDLfHADnpP7m05NV; nyt-purr=cfhhcfhhh; mnet_session_depth=1%7C1588205983998,,2020-04-30T00:19:47.192Z,googletagmanager,2
6,https://www.googletagmanager.com/gtm.js?id=GTM-P528B3&gtm_auth=tfAzqo1rYDLgYhmTnSjPqw&gtm_preview=env-130&gtm_cookies_win=x,window.document.cookie,get,nyt-gdpr=0; nyt-geo=US; nyt-a=MXDVJcjDLfHADnpP7m05NV; nyt-purr=cfhhcfhhh; mnet_session_depth=1%7C1588205983998,,2020-04-30T00:19:47.193Z,googletagmanager,2
6,https://www.googletagmanager.com/gtm.js?id=GTM-P528B3&gtm_auth=tfAzqo1rYDLgYhmTnSjPqw&gtm_preview=env-130&gtm_cookies_win=x,window.document.cookie,get,nyt-gdpr=0; nyt-geo=US; nyt-a=MXDVJcjDLfHADnpP7m05NV; nyt-purr=cfhhcfhhh; mnet_session_depth=1%7C1588205983998,,2020-04-30T00:19:47.193Z,googletagmanager,2
6,https://www.googletagmanager.com/gtm.js?id=GTM-P528B3&gtm_auth=tfAzqo1rYDLgYhmTnSjPqw&gtm_preview=env-130&gtm_cookies_win=x,window.document.cookie,get,nyt-gdpr=0; nyt-geo=US; nyt-a=MXDVJcjDLfHADnpP7m05NV; nyt-purr=cfhhcfhhh; mnet_session_depth=1%7C1588205983998,,2020-04-30T00:19:47.193Z,googletagmanager,2
6,https://www.googletagmanager.com/gtm.js?id=GTM-P528B3&gtm_auth=tfAzqo1rYDLgYhmTnSjPqw&gtm_preview=env-130&gtm_cookies_win=x,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-30T00:19:47.193Z,googletagmanager,2
6,https://www.googletagmanager.com/gtm.js?id=GTM-P528B3&gtm_auth=tfAzqo1rYDLgYhmTnSjPqw&gtm_preview=env-130&gtm_cookies_win=x,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-30T00:19:47.194Z,googletagmanager,2
6,https://www.googletagmanager.com/gtm.js?id=GTM-P528B3&gtm_auth=tfAzqo1rYDLgYhmTnSjPqw&gtm_preview=env-130&gtm_cookies_win=x,window.document.referrer,get,,,2020-04-30T00:19:47.194Z,googletagmanager,2
6,https://www.googletagmanager.com/gtm.js?id=GTM-P528B3&gtm_auth=tfAzqo1rYDLgYhmTnSjPqw&gtm_preview=env-130&gtm_cookies_win=x,window.document.referrer,get,,,2020-04-30T00:19:47.195Z,googletagmanager,2
6,https://www.googletagmanager.com/gtm.js?id=GTM-P528B3&gtm_auth=tfAzqo1rYDLgYhmTnSjPqw&gtm_preview=env-130&gtm_cookies_win=x,window.document.referrer,get,,,2020-04-30T00:19:47.195Z,googletagmanager,2
6,https://www.googletagmanager.com/gtm.js?id=GTM-P528B3&gtm_auth=tfAzqo1rYDLgYhmTnSjPqw&gtm_preview=env-130&gtm_cookies_win=x,window.document.referrer,get,,,2020-04-30T00:19:47.195Z,googletagmanager,2
6,https://www.googletagmanager.com/gtm.js?id=GTM-P528B3&gtm_auth=tfAzqo1rYDLgYhmTnSjPqw&gtm_preview=env-130&gtm_cookies_win=x,window.document.cookie,get,nyt-gdpr=0; nyt-geo=US; nyt-a=MXDVJcjDLfHADnpP7m05NV; nyt-purr=cfhhcfhhh; mnet_session_depth=1%7C1588205983998,,2020-04-30T00:19:47.197Z,googletagmanager,2
6,https://www.googletagmanager.com/gtm.js?id=GTM-P528B3&gtm_auth=tfAzqo1rYDLgYhmTnSjPqw&gtm_preview=env-130&gtm_cookies_win=x,window.document.cookie,get,nyt-gdpr=0; nyt-geo=US; nyt-a=MXDVJcjDLfHADnpP7m05NV; nyt-purr=cfhhcfhhh; mnet_session_depth=1%7C1588205983998,,2020-04-30T00:19:47.197Z,googletagmanager,2
6,https://www.googletagmanager.com/gtm.js?id=GTM-P528B3&gtm_auth=tfAzqo1rYDLgYhmTnSjPqw&gtm_preview=env-130&gtm_cookies_win=x,window.document.cookie,get,nyt-gdpr=0; nyt-geo=US; nyt-a=MXDVJcjDLfHADnpP7m05NV; nyt-purr=cfhhcfhhh; mnet_session_depth=1%7C1588205983998,,2020-04-30T00:19:47.197Z,googletagmanager,2
6,https://www.googletagmanager.com/gtm.js?id=GTM-P528B3&gtm_auth=tfAzqo1rYDLgYhmTnSjPqw&gtm_preview=env-130&gtm_cookies_win=x,window.document.cookie,get,nyt-gdpr=0; nyt-geo=US; nyt-a=MXDVJcjDLfHADnpP7m05NV; nyt-purr=cfhhcfhhh; mnet_session_depth=1%7C1588205983998,,2020-04-30T00:19:47.197Z,googletagmanager,2
6,https://www.googletagmanager.com/gtm.js?id=GTM-P528B3&gtm_auth=tfAzqo1rYDLgYhmTnSjPqw&gtm_preview=env-130&gtm_cookies_win=x,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-30T00:19:47.198Z,googletagmanager,2
