visit_id,script_url,symbol,operation,value,arguments,time_stamp
2,"https://www.gstatic.com/_/mss/boq-payments-consumer/_/js/k=boq-payments-consumer.InstantbuyFrontendBuyflowPayframeUi.en_US._dGCLq06Zdw.es5.O/ck=boq-payments-consumer.InstantbuyFrontendBuyflowPayframeUi.CnEaRiq4ZPA.L.F4.O/am=Ag/d=1/exm=_b,_tp,wmwg8b/excm=_b,_tp,payframeview/ed=1/wt=2/ct=zgms/rs=AMitfrhbDCS2mB-nKS_ZawgAhKTDvK-WCg/m=Das5Le,IZT63,NpD4ec,PrPYRd,Ru0Pgb,SF3gsd,Y2UGcc,ZyYHPb,hc6Ubd,p8L0ob,vfuNJf,ws9Tlc",window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-23T01:53:06.394Z
2,https://www.google-analytics.com/analytics.js,window.document.referrer,get,https://www.nytimes.com/,,2020-04-23T01:53:06.395Z
2,https://www.google-analytics.com/analytics.js,window.document.referrer,get,https://www.nytimes.com/,,2020-04-23T01:53:06.395Z
2,https://www.google-analytics.com/analytics.js,window.screen.colorDepth,get,24,,2020-04-23T01:53:06.396Z
2,https://www.google-analytics.com/analytics.js,window.navigator.plugins[Shockwave Flash].name,get,Shockwave Flash,,2020-04-23T01:53:06.396Z
2,https://www.google-analytics.com/analytics.js,window.navigator.plugins[Shockwave Flash].description,get,Shockwave Flash 32.0 r0,,2020-04-23T01:53:06.396Z
2,https://www.google-analytics.com/analytics.js,window.navigator.language,get,en-US,,2020-04-23T01:53:06.397Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,,,2020-04-23T01:53:06.397Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,,,2020-04-23T01:53:06.399Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,,,2020-04-23T01:53:06.401Z
2,https://www.google-analytics.com/analytics.js,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-23T01:53:06.402Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,,,2020-04-23T01:53:06.402Z
2,https://www.google-analytics.com/analytics.js,window.document.referrer,get,https://www.nytimes.com/,,2020-04-23T01:53:06.402Z
2,https://www.google-analytics.com/analytics.js,window.document.referrer,get,https://www.nytimes.com/,,2020-04-23T01:53:06.403Z
2,https://www.google-analytics.com/analytics.js,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-23T01:53:06.403Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,,,2020-04-23T01:53:06.404Z
2,https://www.google-analytics.com/analytics.js,window.document.referrer,get,https://www.nytimes.com/,,2020-04-23T01:53:06.404Z
2,https://www.google-analytics.com/analytics.js,window.document.referrer,get,https://www.nytimes.com/,,2020-04-23T01:53:06.405Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,,,2020-04-23T01:53:06.406Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,,,2020-04-23T01:53:06.406Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,,,2020-04-23T01:53:06.407Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,,,2020-04-23T01:53:06.408Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,,,2020-04-23T01:53:06.408Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,set,"_ga=GA1.3.1555491996.1587606785; path=/; expires=Sat, 23 Apr 2022 01:53:05 GMT; domain=pay.google.com;",,2020-04-23T01:53:06.409Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,_ga=GA1.3.1555491996.1587606785,,2020-04-23T01:53:06.410Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,_ga=GA1.3.1555491996.1587606785,,2020-04-23T01:53:06.411Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,_ga=GA1.3.1555491996.1587606785,,2020-04-23T01:53:06.412Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,set,"_gid=GA1.3.2085794183.1587606785; path=/; expires=Fri, 24 Apr 2020 01:53:05 GMT; domain=pay.google.com;",,2020-04-23T01:53:06.412Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,_ga=GA1.3.1555491996.1587606785; _gid=GA1.3.2085794183.1587606785,,2020-04-23T01:53:06.412Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,_ga=GA1.3.1555491996.1587606785; _gid=GA1.3.2085794183.1587606785,,2020-04-23T01:53:06.412Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,_ga=GA1.3.1555491996.1587606785; _gid=GA1.3.2085794183.1587606785,,2020-04-23T01:53:06.413Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,_ga=GA1.3.1555491996.1587606785; _gid=GA1.3.2085794183.1587606785,,2020-04-23T01:53:06.414Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,_ga=GA1.3.1555491996.1587606785; _gid=GA1.3.2085794183.1587606785,,2020-04-23T01:53:06.414Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,_ga=GA1.3.1555491996.1587606785; _gid=GA1.3.2085794183.1587606785,,2020-04-23T01:53:06.414Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,_ga=GA1.3.1555491996.1587606785; _gid=GA1.3.2085794183.1587606785,,2020-04-23T01:53:06.414Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,set,"_gat_UA1168580691=1; path=/; expires=Thu, 23 Apr 2020 01:54:05 GMT; domain=pay.google.com;",,2020-04-23T01:53:06.414Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,_ga=GA1.3.1555491996.1587606785; _gid=GA1.3.2085794183.1587606785; _gat_UA1168580691=1,,2020-04-23T01:53:06.414Z
2,https://www.google-analytics.com/analytics.js,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-23T01:53:06.414Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,_ga=GA1.3.1555491996.1587606785; _gid=GA1.3.2085794183.1587606785; _gat_UA1168580691=1,,2020-04-23T01:53:06.414Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,_ga=GA1.3.1555491996.1587606785; _gid=GA1.3.2085794183.1587606785; _gat_UA1168580691=1,,2020-04-23T01:53:06.415Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,_ga=GA1.3.1555491996.1587606785; _gid=GA1.3.2085794183.1587606785; _gat_UA1168580691=1,,2020-04-23T01:53:06.416Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,_ga=GA1.3.1555491996.1587606785; _gid=GA1.3.2085794183.1587606785; _gat_UA1168580691=1,,2020-04-23T01:53:06.416Z
2,"https://www.gstatic.com/_/mss/boq-payments-consumer/_/js/k=boq-payments-consumer.InstantbuyFrontendBuyflowPayframeUi.en_US._dGCLq06Zdw.es5.O/ck=boq-payments-consumer.InstantbuyFrontendBuyflowPayframeUi.CnEaRiq4ZPA.L.F4.O/am=Ag/d=1/exm=_b,_tp,wmwg8b/excm=_b,_tp,payframeview/ed=1/wt=2/ct=zgms/rs=AMitfrhbDCS2mB-nKS_ZawgAhKTDvK-WCg/m=Das5Le,IZT63,NpD4ec,PrPYRd,Ru0Pgb,SF3gsd,Y2UGcc,ZyYHPb,hc6Ubd,p8L0ob,vfuNJf,ws9Tlc",window.document.cookie,get,_ga=GA1.3.1555491996.1587606785; _gid=GA1.3.2085794183.1587606785; _gat_UA1168580691=1,,2020-04-23T01:53:06.416Z
2,"https://www.gstatic.com/_/mss/boq-payments-consumer/_/js/k=boq-payments-consumer.InstantbuyFrontendBuyflowPayframeUi.en_US._dGCLq06Zdw.es5.O/ck=boq-payments-consumer.InstantbuyFrontendBuyflowPayframeUi.CnEaRiq4ZPA.L.F4.O/am=Ag/d=1/exm=_b,_tp,wmwg8b/excm=_b,_tp,payframeview/ed=1/wt=2/ct=zgms/rs=AMitfrhbDCS2mB-nKS_ZawgAhKTDvK-WCg/m=Das5Le,IZT63,NpD4ec,PrPYRd,Ru0Pgb,SF3gsd,Y2UGcc,ZyYHPb,hc6Ubd,p8L0ob,vfuNJf,ws9Tlc",window.document.cookie,get,_ga=GA1.3.1555491996.1587606785; _gid=GA1.3.2085794183.1587606785; _gat_UA1168580691=1,,2020-04-23T01:53:06.422Z
