visit_id,script_url,symbol,operation,value,arguments,time_stamp,temp,context_id
3,https://www.youtube.com/yts/jsbin/www-embed-player-vfllsvk9D/www-embed-player.js,window.document.cookie,get,GPS=1,,2020-04-30T00:33:28.277Z,youtube,1
3,https://www.youtube.com/yts/jsbin/www-embed-player-vfllsvk9D/www-embed-player.js,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-30T00:33:28.285Z,youtube,1
3,https://www.youtube.com/yts/jsbin/www-embed-player-vfllsvk9D/www-embed-player.js,window.localStorage,get,{},,2020-04-30T00:33:28.286Z,youtube,1
3,https://www.youtube.com/yts/jsbin/www-embed-player-vfllsvk9D/www-embed-player.js,window.Storage.setItem,call,,"[""__sak"",""1""]",2020-04-30T00:33:28.287Z,youtube,1
3,https://www.youtube.com/yts/jsbin/www-embed-player-vfllsvk9D/www-embed-player.js,window.Storage.removeItem,call,,"[""__sak""]",2020-04-30T00:33:28.287Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-30T00:33:28.288Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.localStorage,get,{},,2020-04-30T00:33:28.289Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""__sak"",""1""]",2020-04-30T00:33:28.289Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""__sak""]",2020-04-30T00:33:28.290Z,youtube,1
3,https://www.youtube.com/yts/jsbin/www-embed-player-vfllsvk9D/www-embed-player.js,window.document.referrer,get,https://www.berkeley.edu/about/history-discoveries,,2020-04-30T00:33:28.292Z,youtube,1
3,https://www.youtube.com/yts/jsbin/www-embed-player-vfllsvk9D/www-embed-player.js,window.document.cookie,get,GPS=1,,2020-04-30T00:33:28.292Z,youtube,1
3,https://www.youtube.com/yts/jsbin/www-embed-player-vfllsvk9D/www-embed-player.js,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-30T00:33:28.305Z,youtube,1
3,https://www.youtube.com/yts/jsbin/www-embed-player-vfllsvk9D/www-embed-player.js,window.localStorage,get,{},,2020-04-30T00:33:28.306Z,youtube,1
3,https://www.youtube.com/yts/jsbin/www-embed-player-vfllsvk9D/www-embed-player.js,window.Storage.setItem,call,,"[""__sak"",""1""]",2020-04-30T00:33:28.306Z,youtube,1
3,https://www.youtube.com/yts/jsbin/www-embed-player-vfllsvk9D/www-embed-player.js,window.Storage.removeItem,call,,"[""__sak""]",2020-04-30T00:33:28.307Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-30T00:33:28.308Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.localStorage,get,{},,2020-04-30T00:33:28.308Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""__sak"",""1""]",2020-04-30T00:33:28.310Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""__sak""]",2020-04-30T00:33:28.310Z,youtube,1
3,https://www.youtube.com/yts/jsbin/www-embed-player-vfllsvk9D/www-embed-player.js,window.document.referrer,get,https://www.berkeley.edu/about/history-discoveries,,2020-04-30T00:33:28.311Z,youtube,1
3,https://www.youtube.com/yts/jsbin/www-embed-player-vfllsvk9D/www-embed-player.js,window.document.cookie,get,GPS=1,,2020-04-30T00:33:28.311Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.document.cookie,get,GPS=1,,2020-04-30T00:33:28.312Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.sessionStorage,get,{},,2020-04-30T00:33:28.313Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""__sak"",""1""]",2020-04-30T00:33:28.314Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""__sak""]",2020-04-30T00:33:28.315Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.localStorage,get,{},,2020-04-30T00:33:28.316Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""__sak"",""1""]",2020-04-30T00:33:28.316Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""__sak""]",2020-04-30T00:33:28.317Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-bandwidth""]",2020-04-30T00:33:28.318Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-bandwidth""]",2020-04-30T00:33:28.319Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-volume""]",2020-04-30T00:33:28.319Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-volume""]",2020-04-30T00:33:28.320Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:28.321Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:28.321Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-autonavstate""]",2020-04-30T00:33:28.322Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-autonavstate""]",2020-04-30T00:33:28.322Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-playback-on-reload""]",2020-04-30T00:33:28.323Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-playback-on-reload""]",2020-04-30T00:33:28.329Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-watch-later-pending""]",2020-04-30T00:33:28.329Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-watch-later-pending""]",2020-04-30T00:33:28.330Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:28.331Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:28.331Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.length,get,0,,2020-04-30T00:33:28.331Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-connected-devices""]",2020-04-30T00:33:28.331Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-connected-devices""]",2020-04-30T00:33:28.331Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-device-id""]",2020-04-30T00:33:28.332Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-device-id""]",2020-04-30T00:33:28.332Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""yt-remote-device-id"",""{\""data\"":\""1ed8a648-09af-488e-89a9-68895596a578\"",\""expiration\"":1619742807983,\""creation\"":1588206807983}""]",2020-04-30T00:33:28.332Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-connected-devices""]",2020-04-30T00:33:28.333Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-connected-devices""]",2020-04-30T00:33:28.333Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:28.334Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:28.334Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.document.cookie,get,GPS=1,,2020-04-30T00:33:28.334Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.document.cookie,set,"remote_sid=;domain=youtube.com;path=/;expires=Sun, 01 Feb 1970 00:00:00 GMT",,2020-04-30T00:33:28.335Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.localStorage,get,"{""yt-remote-device-id"":""{\""data\"":\""1ed8a648-09af-488e-89a9-68895596a578\"",\""expiration\"":1619742807983,\""creation\"":1588206807983}""}",,2020-04-30T00:33:28.335Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""__sak"",""1""]",2020-04-30T00:33:28.336Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""__sak""]",2020-04-30T00:33:28.336Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-use-staging-server""]",2020-04-30T00:33:28.337Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-name""]",2020-04-30T00:33:28.337Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-name""]",2020-04-30T00:33:28.337Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-app""]",2020-04-30T00:33:28.337Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-app""]",2020-04-30T00:33:28.338Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-device-id-map""]",2020-04-30T00:33:28.338Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-device-id-map""]",2020-04-30T00:33:28.339Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-local-screens""]",2020-04-30T00:33:28.339Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-local-screens""]",2020-04-30T00:33:28.339Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-automatic-screen-cache""]",2020-04-30T00:33:28.339Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-automatic-screen-cache""]",2020-04-30T00:33:28.339Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-device-id-map""]",2020-04-30T00:33:28.340Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-device-id-map""]",2020-04-30T00:33:28.340Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-online-screen-ids""]",2020-04-30T00:33:28.341Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-online-screen-ids""]",2020-04-30T00:33:28.341Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""yt-remote-session-app"",""{\""data\"":\""youtube-desktop\"",\""creation\"":1588206807991}""]",2020-04-30T00:33:28.341Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""yt-remote-session-name"",""{\""data\"":\""Desktop\"",\""creation\"":1588206807992}""]",2020-04-30T00:33:28.342Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-local-screens""]",2020-04-30T00:33:28.342Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-local-screens""]",2020-04-30T00:33:28.342Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-lounge-token-expiration""]",2020-04-30T00:33:28.342Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-lounge-token-expiration""]",2020-04-30T00:33:28.342Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-fast-check-period""]",2020-04-30T00:33:28.343Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-fast-check-period""]",2020-04-30T00:33:28.343Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""yt-remote-fast-check-period"",""{\""data\"":\""1588207108000\"",\""creation\"":1588206808000}""]",2020-04-30T00:33:28.344Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""yt-remote-online-screen-ids""]",2020-04-30T00:33:28.344Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""yt-remote-online-screen-ids""]",2020-04-30T00:33:28.344Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:28.344Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:28.344Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:28.345Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:28.345Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""yt-remote-session-video-id""]",2020-04-30T00:33:28.346Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""yt-remote-session-video-id""]",2020-04-30T00:33:28.346Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-connected-devices""]",2020-04-30T00:33:28.346Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-connected-devices""]",2020-04-30T00:33:28.347Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:28.348Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:28.348Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.document.cookie,get,GPS=1,,2020-04-30T00:33:28.348Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.document.cookie,set,"remote_sid=;domain=youtube.com;path=/;expires=Sun, 01 Feb 1970 00:00:00 GMT",,2020-04-30T00:33:28.349Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-connected-devices""]",2020-04-30T00:33:28.349Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-connected-devices""]",2020-04-30T00:33:28.349Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""yt-remote-connected-devices"",""{\""data\"":\""[]\"",\""expiration\"":1588293208013,\""creation\"":1588206808013}""]",2020-04-30T00:33:28.349Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""yt-remote-cast-receiver""]",2020-04-30T00:33:28.349Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""yt-remote-cast-receiver""]",2020-04-30T00:33:28.350Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-cast-installed""]",2020-04-30T00:33:28.351Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-cast-installed""]",2020-04-30T00:33:28.351Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:28.352Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:28.352Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-cast-installed""]",2020-04-30T00:33:28.352Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-cast-installed""]",2020-04-30T00:33:28.352Z,youtube,1
3,https://s.ytimg.com/yts/jsbin/www-widgetapi-vflrtdDSb/www-widgetapi.js,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-30T00:33:28.523Z,ytimg,1
3,https://s.ytimg.com/yts/jsbin/www-widgetapi-vflrtdDSb/www-widgetapi.js,window.localStorage,get,{},,2020-04-30T00:33:28.523Z,ytimg,1
3,https://s.ytimg.com/yts/jsbin/www-widgetapi-vflrtdDSb/www-widgetapi.js,window.Storage.setItem,call,,"[""__sak"",""1""]",2020-04-30T00:33:28.523Z,ytimg,1
3,https://s.ytimg.com/yts/jsbin/www-widgetapi-vflrtdDSb/www-widgetapi.js,window.Storage.removeItem,call,,"[""__sak""]",2020-04-30T00:33:28.524Z,ytimg,1
3,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,window.name,get,,,2020-04-30T00:33:28.525Z,facebook,1
3,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,window.name,get,,,2020-04-30T00:33:28.525Z,facebook,1
3,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-30T00:33:28.525Z,facebook,1
3,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,window.document.cookie,get,__utma=41573937.1333442691.1588206754.1588206754.1588206754.1; __utmc=41573937; __utmz=41573937.1588206754.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmt=1; __utmb=41573937.1.10.1588206754; nmstat=1588206815313; _gat=1; _ga=GA1.2.1333442691.1588206754; _gid=GA1.2.215891332.1588206778,,2020-04-30T00:33:28.526Z,facebook,1
3,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,window.document.referrer,get,,,2020-04-30T00:33:28.526Z,facebook,1
3,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,window.localStorage,get,{},,2020-04-30T00:33:28.526Z,facebook,1
3,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,window.Storage.setItem,call,,"[""__test__1588206803564"",""""]",2020-04-30T00:33:28.527Z,facebook,1
3,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,window.Storage.removeItem,call,,"[""__test__1588206803564""]",2020-04-30T00:33:28.527Z,facebook,1
3,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,window.Storage.getItem,call,,"[""fblst_290984014442671""]",2020-04-30T00:33:28.527Z,facebook,1
3,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,window.localStorage,get,{},,2020-04-30T00:33:28.528Z,facebook,1
3,https://connect.facebook.net/en_US/all.js?hash=8265fc6d75951002b9f18822d4fb9aec,window.Storage.removeItem,call,,"[""fblst_290984014442671""]",2020-04-30T00:33:28.528Z,facebook,1
3,https://www.youtube.com/yts/jsbin/www-embed-player-vfllsvk9D/www-embed-player.js,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-30T00:33:28.553Z,youtube,1
3,https://www.youtube.com/yts/jsbin/www-embed-player-vfllsvk9D/www-embed-player.js,window.localStorage,get,{},,2020-04-30T00:33:28.554Z,youtube,1
3,https://www.youtube.com/yts/jsbin/www-embed-player-vfllsvk9D/www-embed-player.js,window.Storage.setItem,call,,"[""__sak"",""1""]",2020-04-30T00:33:28.554Z,youtube,1
3,https://www.youtube.com/yts/jsbin/www-embed-player-vfllsvk9D/www-embed-player.js,window.Storage.removeItem,call,,"[""__sak""]",2020-04-30T00:33:28.555Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-30T00:33:28.556Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.localStorage,get,{},,2020-04-30T00:33:28.556Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""__sak"",""1""]",2020-04-30T00:33:28.556Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""__sak""]",2020-04-30T00:33:28.557Z,youtube,1
3,https://www.youtube.com/yts/jsbin/www-embed-player-vfllsvk9D/www-embed-player.js,window.document.referrer,get,https://www.berkeley.edu/about/history-discoveries,,2020-04-30T00:33:28.558Z,youtube,1
3,https://www.youtube.com/yts/jsbin/www-embed-player-vfllsvk9D/www-embed-player.js,window.document.cookie,get,GPS=1,,2020-04-30T00:33:28.558Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.document.cookie,get,GPS=1,,2020-04-30T00:33:28.558Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.sessionStorage,get,{},,2020-04-30T00:33:28.558Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""__sak"",""1""]",2020-04-30T00:33:28.558Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""__sak""]",2020-04-30T00:33:28.559Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.localStorage,get,{},,2020-04-30T00:33:28.559Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.setItem,call,,"[""__sak"",""1""]",2020-04-30T00:33:28.560Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.removeItem,call,,"[""__sak""]",2020-04-30T00:33:28.560Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-bandwidth""]",2020-04-30T00:33:28.560Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-bandwidth""]",2020-04-30T00:33:28.561Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-volume""]",2020-04-30T00:33:28.562Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-volume""]",2020-04-30T00:33:28.562Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:28.563Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-remote-session-screen-id""]",2020-04-30T00:33:28.563Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-autonavstate""]",2020-04-30T00:33:28.563Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-autonavstate""]",2020-04-30T00:33:28.564Z,youtube,1
3,https://www.youtube.com/s/player/0374edcb/player_ias.vflset/en_US/base.js,window.Storage.getItem,call,,"[""yt-player-playback-on-reload""]",2020-04-30T00:33:28.564Z,youtube,1
