namevalue,context_id,count,host_list
"('data-xu', '6ZmmRprj1JtqWW5~~1')",1,52,"['.media.net', 'hbxlp.media.net', 'contextual.media.net', 'cdneast2-xch.media.net', 'cdneast2-xch.media.net', 'cdneast2-xch.media.net', 'cdneast2-xch.media.net', 'contextual.media.net', 'contextual.media.net', 'contextual.media.net', 'hbxlp.media.net', 'contextual.media.net', 'cdneast2-xch.media.net', 'cdneast2-xch.media.net', 'cdneast2-xch.media.net', 'cdneast2-xch.media.net', 'cdneast2-xch.media.net', 'cdneast2-xch.media.net', 'contextual.media.net', 'hbxlp.media.net', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=1147&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=1147&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=1147&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=1147&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=1147&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=1147&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=1147&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=1147&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=1147&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=1147&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=1147&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=1147&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=1147&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=1147&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=1147&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=1147&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=1147&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=4022&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=4022&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=4022&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=4022&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=4022&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=4022&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=4022&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=4022&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=4022&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=4022&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=4022&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=4022&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=4022&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=4022&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU2553YN&prvid=23%2C29%2C80%2C97%2C106%2C109%2C126%2C159%2C214%2C222%2C224%2C3014&rtime=4022&https=1&usp_status=0&usp_consent=1']"
"('data-xu', '6ZmmRprj1JtqWW5~~1')",2,109,"['contextual.media.net', 'contextual.media.net', 'contextual.media.net', 'contextual.media.net', 'contextual.media.net', 'contextual.media.net', 'hbx.media.net', 'hbx.media.net', 'hbx.media.net', 'hbx.media.net', 'contextual.media.net', 'contextual.media.net', 'cslogger.media.net', 'contextual.media.net', 'hbx.media.net', 'hbx.media.net', 'hbx.media.net', 'hblg.media.net', 'hblg.media.net', 'hblg.media.net', 'hblg.media.net', 'hblg.media.net', 'hblg.media.net', 'hblg.media.net', 'hblg.media.net', 'hblg.media.net', 'hblg.media.net', 'hblg.media.net', 'hblg.media.net', 'contextual.media.net', 'contextual.media.net', 'contextual.media.net', 'contextual.media.net', 'hblg.media.net', 'hblg.media.net', 'lgncal.media.net', 'contextual.media.net', 'contextual.media.net', 'contextual.media.net', 'hbxlp.media.net', 'contextual.media.net', 'contextual.media.net', 'contextual.media.net', 'contextual.media.net', 'contextual.media.net', 'hbx.media.net', 'hbx.media.net', 'hbx.media.net', 'hbx.media.net', 'contextual.media.net', 'hbx.media.net', 'hbx.media.net', 'hbx.media.net', 'contextual.media.net', 'lgncal.media.net', 'contextual.media.net', 'contextual.media.net', 'contextual.media.net', 'contextual.media.net', 'contextual.media.net', 'contextual.media.net', 'hbx.media.net', 'hbx.media.net', 'hbx.media.net', 'contextual.media.net', 'contextual.media.net', 'contextual.media.net', 'hbx.media.net', 'hbx.media.net', 'hbx.media.net', 'contextual.media.net', 'contextual.media.net', 'contextual.media.net', 'contextual.media.net', 'contextual.media.net', 'contextual.media.net', 'hblg.media.net', 'lgncal.media.net', 'contextual.media.net', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=12053&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=12053&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=12053&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=12053&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=12053&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=12053&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=12053&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=12053&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=12053&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=12053&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=9819&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=9819&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=9819&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=9819&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=9819&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=9819&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=9819&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=9819&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=9819&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=9819&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=13780&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=13780&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=13780&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=13780&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=13780&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=13780&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=13780&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=13780&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=13780&https=1&usp_status=0&usp_consent=1', 'https://contextual.media.net/checksync.php?&vsSync=1&cs=1&hb=1&cv=37&ndec=1&cid=8CU66J63J&prvid=23%2C28%2C29%2C38%2C41%2C51%2C54%2C55%2C56%2C59%2C72%2C76%2C79%2C80%2C82%2C84%2C86%2C96%2C97%2C102%2C107%2C108%2C109%2C132%2C145%2C157%2C159%2C171%2C172%2C175%2C178%2C186%2C201%2C203%2C208%2C214%2C222%2C225%2C3003%2C3008%2C3014&rtime=13780&https=1&usp_status=0&usp_consent=1']"
"('everest_g_v2', 'g_surferid~Xqg5XAAAAKg2BwFU')",1,10,"['.everesttech.net', 'sync-tm.everesttech.net', 'sync-tm.everesttech.net', 'sync-tm.everesttech.net', 'sync-tm.everesttech.net', 'sync-tm.everesttech.net', 'sync-tm.everesttech.net', 'sync-tm.everesttech.net', 'sync-tm.everesttech.net', 'sync-tm.everesttech.net']"
"('everest_g_v2', 'g_surferid~Xqg5XAAAAKg2BwFU')",2,1,['sync-tm.everesttech.net']
"('fr', '0VKKhljkesAUbsROW..BeqDnl..F6o.1.0.BeqDnl.')",2,3,"['.facebook.com', '.facebook.com', 'www.facebook.com']"
"('fr', '0VKKhljkesAUbsROW..BeqDnl..F6o.1.0.BeqDnl.')",3,2,"['www.facebook.com', 'www.facebook.com']"
"('google_push', 'AQvitULEwpGHyem3KD_sclC_TdevAkmkIDc5fX-2ctnM3cuySKT08zVqdm6IIk8PUxEDL9hvoMEK4titQ8kOr5jiWXjgwlFT-oo')",1,1,['.bidswitch.net']
"('google_push', 'AQvitULEwpGHyem3KD_sclC_TdevAkmkIDc5fX-2ctnM3cuySKT08zVqdm6IIk8PUxEDL9hvoMEK4titQ8kOr5jiWXjgwlFT-oo')",2,3,"['x.bidswitch.net', 'x.bidswitch.net', 'x.bidswitch.net']"
"('mt_mop', '4:1588083122')",1,1,['.mathtag.com']
"('mt_mop', '4:1588083122')",2,3,"['sync.mathtag.com', 'sync.mathtag.com', 'sync.mathtag.com']"
"('personalization_id', '\\v1_Qy2edN3p3Xyn/PRyFq5qkA==\\')",1,7,"['analytics.twitter.com', 'analytics.twitter.com', 'analytics.twitter.com', 'analytics.twitter.com', 'analytics.twitter.com', 'analytics.twitter.com', 'analytics.twitter.com']"
"('personalization_id', '\\v1_Qy2edN3p3Xyn/PRyFq5qkA==\\')",2,2,"['analytics.twitter.com', 'analytics.twitter.com']"
