visit_id,script_url,symbol,operation,value,arguments,time_stamp
2,https://connect.facebook.net/en_US/all.js?hash=2bbeedb1d7d47588da48d3d9f0898b26,window.Storage.removeItem,call,,"[""fblst_290984014442671""]",2020-04-23T02:01:32.998Z
2,https://siteimproveanalytics.com/js/siteanalyze_8343.js,window.document.cookie,get,__utmc=41573937; __utmt=1; nmstat=1587607319464; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939,,2020-04-23T02:01:33.103Z
2,https://siteimproveanalytics.com/js/siteanalyze_8343.js,window.document.cookie,get,__utmc=41573937; __utmt=1; nmstat=1587607319464; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939,,2020-04-23T02:01:33.104Z
2,https://siteimproveanalytics.com/js/siteanalyze_8343.js,window.document.cookie,get,__utmc=41573937; __utmt=1; nmstat=1587607319464; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939,,2020-04-23T02:01:33.104Z
2,https://www.google-analytics.com/analytics.js,window.document.referrer,get,https://www.berkeley.edu/,,2020-04-23T02:01:33.843Z
2,https://www.google-analytics.com/analytics.js,window.document.referrer,get,https://www.berkeley.edu/,,2020-04-23T02:01:33.844Z
2,https://www.google-analytics.com/analytics.js,window.screen.colorDepth,get,24,,2020-04-23T02:01:33.844Z
2,https://www.google-analytics.com/analytics.js,window.navigator.plugins[Shockwave Flash].name,get,Shockwave Flash,,2020-04-23T02:01:33.845Z
2,https://www.google-analytics.com/analytics.js,window.navigator.plugins[Shockwave Flash].description,get,Shockwave Flash 32.0 r0,,2020-04-23T02:01:33.845Z
2,https://www.google-analytics.com/analytics.js,window.navigator.language,get,en-US,,2020-04-23T02:01:33.845Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939,,2020-04-23T02:01:33.845Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939,,2020-04-23T02:01:33.845Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939,,2020-04-23T02:01:33.845Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939,,2020-04-23T02:01:33.846Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939,,2020-04-23T02:01:33.846Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,set,"_ga=GA1.2.1987860403.1587607246; path=/; expires=Sat, 23 Apr 2022 02:01:33 GMT; domain=berkeley.edu;",,2020-04-23T02:01:33.849Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gid=GA1.2.1842300592.1587607270; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246,,2020-04-23T02:01:33.852Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gid=GA1.2.1842300592.1587607270; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246,,2020-04-23T02:01:33.853Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gid=GA1.2.1842300592.1587607270; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246,,2020-04-23T02:01:33.853Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,set,"_gid=GA1.2.1842300592.1587607270; path=/; expires=Fri, 24 Apr 2020 02:01:33 GMT; domain=berkeley.edu;",,2020-04-23T02:01:33.854Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270,,2020-04-23T02:01:33.855Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270,,2020-04-23T02:01:33.855Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270,,2020-04-23T02:01:33.856Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270,,2020-04-23T02:01:33.857Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270,,2020-04-23T02:01:33.857Z
2,https://www.google-analytics.com/analytics.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270,,2020-04-23T02:01:33.859Z
2,https://siteimproveanalytics.com/js/siteanalyze_8343.js,window.document.referrer,get,https://www.berkeley.edu/,,2020-04-23T02:01:33.859Z
2,https://siteimproveanalytics.com/js/siteanalyze_8343.js,window.document.referrer,get,https://www.berkeley.edu/,,2020-04-23T02:01:33.859Z
2,https://stats.wp.com/e-202017.js,window.navigator.appName,get,Netscape,,2020-04-23T02:01:33.867Z
2,https://stats.wp.com/e-202017.js,window.document.referrer,get,https://www.berkeley.edu/,,2020-04-23T02:01:33.867Z
2,https://siteimproveanalytics.com/js/siteanalyze_8343.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270,,2020-04-23T02:01:34.215Z
2,https://siteimproveanalytics.com/js/siteanalyze_8343.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270,,2020-04-23T02:01:34.217Z
2,https://siteimproveanalytics.com/js/siteanalyze_8343.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270,,2020-04-23T02:01:34.217Z
2,https://siteimproveanalytics.com/js/siteanalyze_8343.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270,,2020-04-23T02:01:34.217Z
2,https://siteimproveanalytics.com/js/siteanalyze_8343.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270,,2020-04-23T02:01:34.217Z
2,https://siteimproveanalytics.com/js/siteanalyze_8343.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270,,2020-04-23T02:01:34.217Z
2,https://siteimproveanalytics.com/js/siteanalyze_8343.js,window.document.cookie,set,"nmstat=1587607328676; expires=Wed, 18 Jan 2023 02:01:33 GMT; path=/; domain=publichealth.berkeley.edu; samesite=lax",,2020-04-23T02:01:34.218Z
2,https://www.googletagmanager.com/gtm.js?id=GTM-MCVMVTF,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; nmstat=1587607328676,,2020-04-23T02:01:34.218Z
2,https://www.googletagmanager.com/gtm.js?id=GTM-MCVMVTF,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; nmstat=1587607328676,,2020-04-23T02:01:34.218Z
2,https://www.googletagmanager.com/gtm.js?id=GTM-MCVMVTF,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; nmstat=1587607328676,,2020-04-23T02:01:34.218Z
2,https://www.googletagmanager.com/gtm.js?id=GTM-MCVMVTF,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-23T02:01:34.218Z
2,https://www.googletagmanager.com/gtm.js?id=GTM-MCVMVTF,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; nmstat=1587607328676,,2020-04-23T02:01:34.219Z
2,https://www.googletagmanager.com/gtm.js?id=GTM-MCVMVTF,window.document.referrer,get,https://www.berkeley.edu/,,2020-04-23T02:01:34.219Z
2,https://www.googletagmanager.com/gtm.js?id=GTM-MCVMVTF,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; nmstat=1587607328676,,2020-04-23T02:01:34.219Z
2,https://www.googletagmanager.com/gtm.js?id=GTM-MCVMVTF,window.document.cookie,set,"_gcl_au=1.1.1789750375.1587607294; path=/; expires=Wed, 22 Jul 2020 02:01:33 GMT; domain=berkeley.edu",,2020-04-23T02:01:34.220Z
2,https://www.googletagmanager.com/gtm.js?id=GTM-MCVMVTF,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; nmstat=1587607328676; _gcl_au=1.1.1789750375.1587607294,,2020-04-23T02:01:34.220Z
2,https://www.googletagmanager.com/gtm.js?id=GTM-MCVMVTF,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; nmstat=1587607328676; _gcl_au=1.1.1789750375.1587607294,,2020-04-23T02:01:34.220Z
2,https://www.googletagmanager.com/gtm.js?id=GTM-MCVMVTF,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-23T02:01:34.220Z
2,https://www.googletagmanager.com/gtm.js?id=GTM-MCVMVTF,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; nmstat=1587607328676; _gcl_au=1.1.1789750375.1587607294,,2020-04-23T02:01:34.221Z
2,https://www.googletagmanager.com/gtm.js?id=GTM-MCVMVTF,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; nmstat=1587607328676; _gcl_au=1.1.1789750375.1587607294,,2020-04-23T02:01:34.221Z
2,https://www.googletagmanager.com/gtm.js?id=GTM-MCVMVTF,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; nmstat=1587607328676; _gcl_au=1.1.1789750375.1587607294,,2020-04-23T02:01:34.221Z
2,https://www.googletagmanager.com/gtm.js?id=GTM-MCVMVTF,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; nmstat=1587607328676; _gcl_au=1.1.1789750375.1587607294,,2020-04-23T02:01:34.222Z
2,https://www.googletagmanager.com/gtm.js?id=GTM-MCVMVTF,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; nmstat=1587607328676; _gcl_au=1.1.1789750375.1587607294,,2020-04-23T02:01:34.222Z
2,https://bat.bing.com/bat.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; nmstat=1587607328676; _gcl_au=1.1.1789750375.1587607294,,2020-04-23T02:01:34.222Z
2,https://bat.bing.com/bat.js,window.navigator.plugins[Shockwave Flash].name,get,Shockwave Flash,,2020-04-23T02:01:34.222Z
2,https://bat.bing.com/bat.js,window.navigator.language,get,en-US,,2020-04-23T02:01:34.223Z
2,https://bat.bing.com/bat.js,window.screen.colorDepth,get,24,,2020-04-23T02:01:34.223Z
2,https://bat.bing.com/bat.js,window.screen.colorDepth,get,24,,2020-04-23T02:01:34.223Z
2,https://bat.bing.com/bat.js,window.document.referrer,get,https://www.berkeley.edu/,,2020-04-23T02:01:34.225Z
2,https://bat.bing.com/bat.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; nmstat=1587607328676; _gcl_au=1.1.1789750375.1587607294,,2020-04-23T02:01:34.225Z
2,https://bat.bing.com/bat.js,window.localStorage,get,{},,2020-04-23T02:01:34.225Z
2,https://bat.bing.com/bat.js,window.Storage.getItem,call,,"[""_uetsid_exp""]",2020-04-23T02:01:34.226Z
2,https://bat.bing.com/bat.js,window.localStorage,get,{},,2020-04-23T02:01:34.226Z
2,https://bat.bing.com/bat.js,window.Storage.setItem,call,,"[""_uetsid"",""6a63d5eb-f9c0-318c-29d0-015c40385079""]",2020-04-23T02:01:34.226Z
2,https://bat.bing.com/bat.js,window.localStorage,get,"{""_uetsid"":""6a63d5eb-f9c0-318c-29d0-015c40385079""}",,2020-04-23T02:01:34.226Z
2,https://bat.bing.com/bat.js,window.Storage.setItem,call,,"[""_uetsid_exp"",""Thu, 23 Apr 2020 02:31:34 GMT""]",2020-04-23T02:01:34.226Z
2,https://bat.bing.com/bat.js,window.document.cookie,set,"_uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079;expires=Thu, 23 Apr 2020 02:31:34 GMT;domain=.berkeley.edu;path=/",,2020-04-23T02:01:34.227Z
2,https://bat.bing.com/bat.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; nmstat=1587607328676; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079,,2020-04-23T02:01:34.228Z
2,https://bat.bing.com/bat.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; nmstat=1587607328676; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079,,2020-04-23T02:01:34.228Z
2,https://bat.bing.com/bat.js,window.document.referrer,get,https://www.berkeley.edu/,,2020-04-23T02:01:34.229Z
2,https://bat.bing.com/bat.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; nmstat=1587607328676; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079,,2020-04-23T02:01:34.229Z
2,https://bat.bing.com/bat.js,window.localStorage,get,"{""_uetsid_exp"":""Thu, 23 Apr 2020 02:31:34 GMT"",""_uetsid"":""6a63d5eb-f9c0-318c-29d0-015c40385079""}",,2020-04-23T02:01:34.230Z
2,https://bat.bing.com/bat.js,window.Storage.getItem,call,,"[""_uetmsclkid_exp""]",2020-04-23T02:01:34.230Z
2,https://snap.licdn.com/li.lms-analytics/insight.min.js,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; nmstat=1587607328676; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079,,2020-04-23T02:01:34.230Z
2,https://www.google.com/pagead/conversion_async.js,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-23T02:01:34.230Z
2,https://www.google.com/pagead/conversion_async.js,window.screen.colorDepth,get,24,,2020-04-23T02:01:34.231Z
2,https://www.google.com/pagead/conversion_async.js,window.document.referrer,get,https://www.berkeley.edu/,,2020-04-23T02:01:34.231Z
2,https://connect.facebook.net/en_US/fbevents.js,window.sessionStorage,get,{},,2020-04-23T02:01:34.231Z
2,https://connect.facebook.net/en_US/fbevents.js,window.sessionStorage,get,{},,2020-04-23T02:01:34.232Z
2,https://connect.facebook.net/en_US/fbevents.js,window.navigator.vendor,get,,,2020-04-23T02:01:34.233Z
2,https://connect.facebook.net/en_US/fbevents.js,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-23T02:01:34.233Z
2,https://connect.facebook.net/en_US/fbevents.js,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-23T02:01:34.233Z
2,https://connect.facebook.net/en_US/fbevents.js,window.document.referrer,get,https://www.berkeley.edu/,,2020-04-23T02:01:34.233Z
2,https://connect.facebook.net/en_US/fbevents.js,window.Storage.getItem,call,,"[""FACEBOOK_IWL_CONFIG_STORAGE_KEY""]",2020-04-23T02:01:34.506Z
2,https://connect.facebook.net/en_US/fbevents.js,window.navigator.userAgent,get,Mozilla/5.0 (X11; Linux x86_64; rv:72.0) Gecko/20100101 Firefox/72.0,,2020-04-23T02:01:34.507Z
2,https://connect.facebook.net/signals/config/554797605015356?v=2.9.16&r=stable,window.document.referrer,get,https://www.berkeley.edu/,,2020-04-23T02:01:34.507Z
2,https://connect.facebook.net/signals/config/554797605015356?v=2.9.16&r=stable,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; nmstat=1587607328676; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079,,2020-04-23T02:01:34.507Z
2,https://connect.facebook.net/signals/config/554797605015356?v=2.9.16&r=stable,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; nmstat=1587607328676; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079,,2020-04-23T02:01:34.508Z
2,https://connect.facebook.net/signals/config/554797605015356?v=2.9.16&r=stable,window.document.cookie,set,"_fbp=fb.0.1587607294403.1292711544;expires=Wed, 22 Jul 2020 02:01:34 GMT;domain=.edu;path=/",,2020-04-23T02:01:34.508Z
2,https://connect.facebook.net/signals/config/554797605015356?v=2.9.16&r=stable,window.document.cookie,get,__utmc=41573937; __utmt=1; _gat=1; __utma=41573937.1987860403.1587607246.1587607246.1587607246.1; __utmz=41573937.1587607246.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none); __utmb=41573937.3.9.1587607268939; _ga=GA1.2.1987860403.1587607246; _gid=GA1.2.1842300592.1587607270; nmstat=1587607328676; _gcl_au=1.1.1789750375.1587607294; _uetsid=_uet6a63d5eb-f9c0-318c-29d0-015c40385079,,2020-04-23T02:01:34.508Z
